20,15,17
20,21,17
20,21,15,17
20,21,12,17
20,15,12,17
20,21,22,17
20,15,22,17
20,15,21,17
20,14,15,17
20,21,15,12,17
20,21,22,23,17
20,15,22,23,17
20,14,15,22,17
20,15,21,22,17
20,15,12,22,17
20,21,12,22,17
20,21,15,22,17
20,15,22,21,17
20,15,12,21,17
20,14,15,21,17
20,21,12,15,17
20,18,14,15,17
20,21,22,15,17
20,21,12,13,17
20,15,12,13,17
20,14,15,12,17
20,15,21,12,17
20,15,22,12,17
20,21,22,12,17
20,15,11,12,17
20,21,15,11,12,17
20,21,12,22,23,17
20,15,12,22,23,17
20,15,21,22,23,17
20,14,15,22,23,17
20,21,15,22,23,17
20,15,11,12,22,17
20,15,21,12,22,17
20,14,15,12,22,17
20,18,14,15,22,17
20,21,12,15,22,17
20,14,15,21,22,17
20,15,12,21,22,17
20,21,15,12,22,17
20,15,22,12,21,17
20,14,15,12,21,17
20,18,14,15,21,17
20,15,12,22,21,17
20,14,15,22,21,17
20,15,11,12,21,17
20,14,10,11,15,17
20,18,10,11,15,17
20,21,22,12,15,17
20,18,10,14,15,17
20,21,12,22,15,17
20,21,12,11,15,17
20,21,12,9,13,17
20,21,15,12,13,17
20,15,11,12,13,17
20,21,22,12,13,17
20,15,22,12,13,17
20,15,21,12,13,17
20,14,15,12,13,17
20,15,12,9,13,17
20,14,10,11,12,17
20,18,10,11,12,17
20,14,15,11,12,17
20,21,22,15,12,17
20,18,14,15,12,17
20,14,15,21,12,17
20,15,22,21,12,17
20,21,15,22,12,17
20,15,21,22,12,17
20,14,15,22,12,17
20,18,10,11,12,13,17
20,14,10,11,12,13,17
20,18,10,8,9,13,17
20,14,10,8,9,12,17
20,15,11,8,9,12,17
20,18,10,8,11,12,17
20,18,14,15,11,12,17
20,21,22,15,11,12,17
20,15,14,10,11,12,17
20,18,14,10,11,12,17
20,14,18,10,11,12,17
20,14,10,8,11,12,17
20,18,10,14,15,12,17
20,18,10,11,15,12,17
20,14,10,11,15,12,17
20,14,15,22,21,12,17
20,18,14,15,21,12,17
20,14,15,21,22,12,17
20,18,14,15,22,12,17
20,18,10,5,7,9,12,17
20,14,15,12,21,22,23,17
20,18,14,15,21,22,23,17
20,15,11,12,21,22,23,17
20,14,10,11,15,22,23,17
20,18,10,11,15,22,23,17
20,18,10,14,15,22,23,17
20,21,12,11,15,22,23,17
20,14,10,11,12,22,23,17
20,18,10,11,12,22,23,17
20,14,15,11,12,22,23,17
20,18,14,15,12,22,23,17
20,14,15,21,12,22,23,17
20,21,15,11,12,22,23,17
20,18,14,15,21,12,22,17
20,14,10,11,15,12,22,17
20,18,10,11,15,12,22,17
20,18,10,14,15,12,22,17
20,14,10,8,11,12,22,17
20,14,18,10,11,12,22,17
20,18,14,10,11,12,22,17
20,15,14,10,11,12,22,17
20,18,14,15,11,12,22,17
20,18,10,8,11,12,22,17
20,15,11,8,9,12,22,17
20,14,10,8,9,12,22,17
20,18,10,8,11,15,22,17
20,14,10,11,12,15,22,17
20,18,10,11,12,15,22,17
20,14,10,8,11,15,22,17
20,14,18,10,11,15,22,17
20,18,14,10,11,15,22,17
20,14,10,11,15,21,22,17
20,18,10,11,15,21,22,17
20,18,10,14,15,21,22,17
20,14,10,11,12,21,22,17
20,18,10,11,12,21,22,17
20,14,15,11,12,21,22,17
20,18,14,15,12,21,22,17
20,18,10,8,9,12,22,17
20,18,14,15,22,12,21,17
20,14,10,11,15,12,21,17
20,18,10,11,15,12,21,17
20,18,10,14,15,12,21,17
20,14,10,8,11,12,21,17
20,14,18,10,11,12,21,17
20,18,14,10,11,12,21,17
20,15,14,10,11,12,21,17
20,18,14,15,11,12,21,17
20,18,10,8,11,12,21,17
20,15,11,8,9,12,21,17
20,14,10,8,9,12,21,17
20,18,10,8,11,15,21,17
20,14,10,11,12,15,21,17
20,18,10,11,12,15,21,17
20,14,10,8,11,15,21,17
20,14,18,10,11,15,21,17
20,18,14,10,11,15,21,17
20,14,10,11,15,22,21,17
20,18,10,11,15,22,21,17
20,18,10,14,15,22,21,17
20,14,10,11,12,22,21,17
20,18,10,11,12,22,21,17
20,14,15,11,12,22,21,17
20,18,14,15,12,22,21,17
20,18,10,8,9,12,21,17
20,14,10,5,8,11,15,17
20,21,12,9,8,11,15,17
20,14,18,10,8,11,15,17
20,18,14,10,8,11,15,17
20,18,10,8,9,12,15,17
20,14,10,8,11,12,15,17
20,14,18,10,11,12,15,17
20,18,14,10,11,12,15,17
20,18,10,8,11,12,15,17
20,14,10,8,9,12,15,17
20,21,12,11,10,14,15,17
20,14,10,11,12,21,15,17
20,18,10,11,12,21,15,17
20,14,10,11,12,22,15,17
20,18,10,11,12,22,15,17
20,18,10,5,8,11,15,17
20,14,10,11,12,9,13,17
20,18,10,11,12,9,13,17
20,14,15,11,12,9,13,17
20,21,22,15,12,9,13,17
20,18,14,15,12,9,13,17
20,14,15,21,12,9,13,17
20,15,22,21,12,9,13,17
20,21,15,22,12,9,13,17
20,15,21,22,12,9,13,17
20,14,15,22,12,9,13,17
20,21,15,11,12,9,13,17
20,14,10,5,8,9,13,17
20,14,18,10,8,9,13,17
20,18,14,10,8,9,13,17
20,15,14,10,8,9,13,17
20,15,11,10,8,9,13,17
20,21,15,11,8,9,13,17
20,21,12,11,8,9,13,17
20,15,12,11,8,9,13,17
20,14,10,11,8,9,13,17
20,18,10,11,8,9,13,17
20,14,15,11,8,9,13,17
20,18,10,5,8,9,13,17
20,14,10,5,7,9,13,17
20,18,10,8,7,9,13,17
20,15,11,8,7,9,13,17
20,14,10,8,7,9,13,17
20,18,10,8,9,12,13,17
20,18,14,15,22,12,13,17
20,14,15,21,22,12,13,17
20,18,14,15,21,12,13,17
20,14,15,22,21,12,13,17
20,14,10,11,15,12,13,17
20,18,10,11,15,12,13,17
20,18,10,14,15,12,13,17
20,14,10,8,11,12,13,17
20,14,18,10,11,12,13,17
20,18,14,10,11,12,13,17
20,15,14,10,11,12,13,17
20,21,22,15,11,12,13,17
20,18,14,15,11,12,13,17
20,18,10,8,11,12,13,17
20,15,11,8,9,12,13,17
20,14,10,8,9,12,13,17
20,18,10,5,7,9,13,17
20,14,10,5,8,9,12,17
20,14,18,10,8,9,12,17
20,18,14,10,8,9,12,17
20,15,14,10,8,9,12,17
20,15,11,10,8,9,12,17
20,21,15,11,8,9,12,17
20,14,10,11,8,9,12,17
20,18,10,11,8,9,12,17
20,14,15,11,8,9,12,17
20,18,10,5,8,9,12,17
20,14,10,5,7,9,12,17
20,18,10,8,7,9,12,17
20,15,11,8,7,9,12,17
20,14,10,8,7,9,12,17
20,18,10,5,8,11,12,17
20,18,10,14,15,11,12,17
20,21,15,14,10,11,12,17
20,15,14,18,10,11,12,17
20,14,10,5,8,11,12,17
20,14,18,10,8,11,12,17
20,18,14,10,8,11,12,17
20,15,14,10,8,11,12,17
20,18,10,8,9,13,12,17
20,15,11,8,9,13,12,17
20,14,10,8,9,13,12,17
20,18,10,8,11,15,12,17
20,14,10,8,11,15,12,17
20,14,18,10,11,15,12,17
20,18,14,10,11,15,12,17
20,18,14,15,22,21,12,17
20,14,10,11,15,21,12,17
20,18,10,11,15,21,12,17
20,18,10,14,15,21,12,17
20,18,14,15,21,22,12,17
20,14,10,11,15,22,12,17
20,18,10,11,15,22,12,17
20,18,10,14,15,22,12,17
20,18,10,5,2,7,9,12,17
20,18,14,15,12,21,22,23,17
20,14,15,11,12,21,22,23,17
20,18,10,11,12,21,22,23,17
20,14,10,11,12,21,22,23,17
20,18,10,14,15,21,22,23,17
20,18,10,11,15,21,22,23,17
20,14,10,11,15,21,22,23,17
20,18,14,10,11,15,22,23,17
20,14,18,10,11,15,22,23,17
20,14,10,8,11,15,22,23,17
20,18,10,11,12,15,22,23,17
20,14,10,11,12,15,22,23,17
20,18,10,8,11,15,22,23,17
20,14,10,8,9,12,22,23,17
20,15,11,8,9,12,22,23,17
20,18,10,8,11,12,22,23,17
20,18,14,15,11,12,22,23,17
20,15,14,10,11,12,22,23,17
20,18,14,10,11,12,22,23,17
20,14,18,10,11,12,22,23,17
20,14,10,8,11,12,22,23,17
20,18,10,14,15,12,22,23,17
20,18,10,11,15,12,22,23,17
20,14,10,11,15,12,22,23,17
20,18,14,15,21,12,22,23,17
20,18,10,8,9,12,22,23,17
20,18,10,14,15,21,12,22,17
20,18,10,11,15,21,12,22,17
20,14,10,11,15,21,12,22,17
20,18,14,10,11,15,12,22,17
20,14,18,10,11,15,12,22,17
20,14,10,8,11,15,12,22,17
20,18,10,8,11,15,12,22,17
20,14,10,8,9,13,12,22,17
20,15,11,8,9,13,12,22,17
20,18,10,8,9,13,12,22,17
20,15,14,10,8,11,12,22,17
20,18,14,10,8,11,12,22,17
20,14,18,10,8,11,12,22,17
20,14,10,5,8,11,12,22,17
20,15,14,18,10,11,12,22,17
20,21,15,14,10,11,12,22,17
20,18,10,14,15,11,12,22,17
20,18,10,5,8,11,12,22,17
20,14,10,8,7,9,12,22,17
20,15,11,8,7,9,12,22,17
20,18,10,8,7,9,12,22,17
20,14,10,5,7,9,12,22,17
20,18,10,5,8,9,12,22,17
20,14,15,11,8,9,12,22,17
20,18,10,11,8,9,12,22,17
20,14,10,11,8,9,12,22,17
20,21,15,11,8,9,12,22,17
20,15,11,10,8,9,12,22,17
20,15,14,10,8,9,12,22,17
20,18,14,10,8,9,12,22,17
20,14,18,10,8,9,12,22,17
20,14,10,5,8,9,12,22,17
20,18,10,5,8,11,15,22,17
20,18,10,11,12,21,15,22,17
20,14,10,11,12,21,15,22,17
20,21,12,11,10,14,15,22,17
20,14,10,8,9,12,15,22,17
20,18,10,8,11,12,15,22,17
20,18,14,10,11,12,15,22,17
20,14,18,10,11,12,15,22,17
20,14,10,8,11,12,15,22,17
20,18,10,8,9,12,15,22,17
20,18,14,10,8,11,15,22,17
20,14,18,10,8,11,15,22,17
20,21,12,9,8,11,15,22,17
20,14,10,5,8,11,15,22,17
20,18,10,8,9,12,21,22,17
20,18,14,10,11,15,21,22,17
20,14,18,10,11,15,21,22,17
20,14,10,8,11,15,21,22,17
20,18,10,11,12,15,21,22,17
20,14,10,11,12,15,21,22,17
20,18,10,8,11,15,21,22,17
20,14,10,8,9,12,21,22,17
20,15,11,8,9,12,21,22,17
20,18,10,8,11,12,21,22,17
20,18,14,15,11,12,21,22,17
20,15,14,10,11,12,21,22,17
20,18,14,10,11,12,21,22,17
20,14,18,10,11,12,21,22,17
20,14,10,8,11,12,21,22,17
20,18,10,14,15,12,21,22,17
20,18,10,11,15,12,21,22,17
20,14,10,11,15,12,21,22,17
20,18,10,5,7,9,12,22,17
20,18,10,14,15,22,12,21,17
20,18,10,11,15,22,12,21,17
20,14,10,11,15,22,12,21,17
20,18,14,10,11,15,12,21,17
20,14,18,10,11,15,12,21,17
20,14,10,8,11,15,12,21,17
20,18,10,8,11,15,12,21,17
20,14,10,8,9,13,12,21,17
20,15,11,8,9,13,12,21,17
20,18,10,8,9,13,12,21,17
20,15,14,10,8,11,12,21,17
20,18,14,10,8,11,12,21,17
20,14,18,10,8,11,12,21,17
20,14,10,5,8,11,12,21,17
20,15,14,18,10,11,12,21,17
20,18,10,14,15,11,12,21,17
20,18,10,5,8,11,12,21,17
20,14,10,8,7,9,12,21,17
20,15,11,8,7,9,12,21,17
20,18,10,8,7,9,12,21,17
20,14,10,5,7,9,12,21,17
20,18,10,5,8,9,12,21,17
20,14,15,11,8,9,12,21,17
20,18,10,11,8,9,12,21,17
20,14,10,11,8,9,12,21,17
20,15,11,10,8,9,12,21,17
20,15,14,10,8,9,12,21,17
20,18,14,10,8,9,12,21,17
20,14,18,10,8,9,12,21,17
20,14,10,5,8,9,12,21,17
20,18,10,5,8,11,15,21,17
20,18,10,11,12,22,15,21,17
20,14,10,11,12,22,15,21,17
20,14,10,8,9,12,15,21,17
20,18,10,8,11,12,15,21,17
20,18,14,10,11,12,15,21,17
20,14,18,10,11,12,15,21,17
20,14,10,8,11,12,15,21,17
20,18,10,8,9,12,15,21,17
20,18,14,10,8,11,15,21,17
20,14,18,10,8,11,15,21,17
20,14,10,5,8,11,15,21,17
20,18,10,8,9,12,22,21,17
20,18,14,10,11,15,22,21,17
20,14,18,10,11,15,22,21,17
20,14,10,8,11,15,22,21,17
20,18,10,11,12,15,22,21,17
20,14,10,11,12,15,22,21,17
20,18,10,8,11,15,22,21,17
20,14,10,8,9,12,22,21,17
20,15,11,8,9,12,22,21,17
20,18,10,8,11,12,22,21,17
20,18,14,15,11,12,22,21,17
20,15,14,10,11,12,22,21,17
20,18,14,10,11,12,22,21,17
20,14,18,10,11,12,22,21,17
20,14,10,8,11,12,22,21,17
20,18,10,14,15,12,22,21,17
20,18,10,11,15,12,22,21,17
20,14,10,11,15,12,22,21,17
20,18,10,5,7,9,12,21,17
20,14,10,8,9,12,11,15,17
20,18,10,8,9,12,11,15,17
20,21,12,9,8,10,11,15,17
20,14,10,5,2,8,11,15,17
20,18,10,5,3,8,11,15,17
20,14,10,5,3,8,11,15,17
20,18,14,10,5,8,11,15,17
20,14,18,10,5,8,11,15,17
20,18,10,5,7,8,11,15,17
20,21,12,9,7,8,11,15,17
20,14,10,5,7,8,11,15,17
20,21,12,13,9,8,11,15,17
20,21,22,12,9,8,11,15,17
20,18,10,5,7,9,12,15,17
20,14,10,8,9,13,12,15,17
20,18,10,8,9,13,12,15,17
20,18,14,10,8,11,12,15,17
20,14,18,10,8,11,12,15,17
20,14,10,5,8,11,12,15,17
20,18,10,5,8,11,12,15,17
20,14,10,8,7,9,12,15,17
20,18,10,8,7,9,12,15,17
20,14,10,5,7,9,12,15,17
20,18,10,5,8,9,12,15,17
20,18,10,11,8,9,12,15,17
20,14,10,11,8,9,12,15,17
20,18,14,10,8,9,12,15,17
20,14,18,10,8,9,12,15,17
20,14,10,5,8,9,12,15,17
20,21,22,12,11,10,14,15,17
20,21,12,11,10,18,14,15,17
20,21,12,11,8,10,14,15,17
20,21,12,9,8,10,14,15,17
20,18,10,8,9,12,21,15,17
20,18,10,11,12,22,21,15,17
20,14,10,11,12,22,21,15,17
20,14,10,8,9,12,21,15,17
20,18,10,8,11,12,21,15,17
20,18,14,10,11,12,21,15,17
20,14,18,10,11,12,21,15,17
20,14,10,8,11,12,21,15,17
20,18,10,8,9,12,22,15,17
20,18,10,11,12,21,22,15,17
20,14,10,11,12,21,22,15,17
20,14,10,8,9,12,22,15,17
20,18,10,8,11,12,22,15,17
20,18,14,10,11,12,22,15,17
20,14,18,10,11,12,22,15,17
20,14,10,8,11,12,22,15,17
20,18,10,5,2,8,11,15,17
20,18,10,8,11,12,9,13,17
20,18,14,15,11,12,9,13,17
20,21,22,15,11,12,9,13,17
20,15,14,10,11,12,9,13,17
20,18,14,10,11,12,9,13,17
20,14,18,10,11,12,9,13,17
20,14,10,8,11,12,9,13,17
20,18,10,14,15,12,9,13,17
20,18,10,11,15,12,9,13,17
20,14,10,11,15,12,9,13,17
20,14,15,22,21,12,9,13,17
20,18,14,15,21,12,9,13,17
20,14,15,21,22,12,9,13,17
20,18,14,15,22,12,9,13,17
20,14,10,5,2,8,9,13,17
20,18,10,5,3,8,9,13,17
20,14,10,5,3,8,9,13,17
20,15,11,10,5,8,9,13,17
20,15,14,10,5,8,9,13,17
20,18,14,10,5,8,9,13,17
20,14,18,10,5,8,9,13,17
20,18,10,5,7,8,9,13,17
20,14,10,5,7,8,9,13,17
20,15,14,18,10,8,9,13,17
20,21,15,14,10,8,9,13,17
20,14,15,11,10,8,9,13,17
20,15,12,11,10,8,9,13,17
20,21,12,11,10,8,9,13,17
20,21,15,11,10,8,9,13,17
20,21,12,15,11,8,9,13,17
20,18,14,15,11,8,9,13,17
20,21,22,15,11,8,9,13,17
20,14,15,12,11,8,9,13,17
20,15,21,12,11,8,9,13,17
20,15,22,12,11,8,9,13,17
20,21,22,12,11,8,9,13,17
20,21,15,12,11,8,9,13,17
20,15,14,10,11,8,9,13,17
20,18,14,10,11,8,9,13,17
20,14,18,10,11,8,9,13,17
20,18,10,5,2,8,9,13,17
20,14,10,8,2,7,9,13,17
20,15,11,8,2,7,9,13,17
20,18,10,8,2,7,9,13,17
20,14,10,5,2,7,9,13,17
20,18,10,5,3,7,9,13,17
20,14,10,8,3,7,9,13,17
20,15,11,8,3,7,9,13,17
20,18,10,8,3,7,9,13,17
20,14,10,5,3,7,9,13,17
20,18,10,8,5,7,9,13,17
20,15,11,10,5,7,9,13,17
20,15,14,10,5,7,9,13,17
20,18,14,10,5,7,9,13,17
20,14,18,10,5,7,9,13,17
20,14,10,8,5,7,9,13,17
20,15,11,8,5,7,9,13,17
20,18,10,5,8,7,9,13,17
20,14,15,11,8,7,9,13,17
20,18,10,11,8,7,9,13,17
20,14,10,11,8,7,9,13,17
20,15,12,11,8,7,9,13,17
20,21,12,11,8,7,9,13,17
20,21,15,11,8,7,9,13,17
20,15,11,10,8,7,9,13,17
20,15,14,10,8,7,9,13,17
20,18,14,10,8,7,9,13,17
20,14,18,10,8,7,9,13,17
20,14,10,5,8,7,9,13,17
20,18,10,5,7,9,12,13,17
20,18,10,14,15,22,12,13,17
20,18,10,11,15,22,12,13,17
20,14,10,11,15,22,12,13,17
20,18,14,15,21,22,12,13,17
20,18,10,14,15,21,12,13,17
20,18,10,11,15,21,12,13,17
20,14,10,11,15,21,12,13,17
20,18,14,15,22,21,12,13,17
20,18,14,10,11,15,12,13,17
20,14,18,10,11,15,12,13,17
20,14,10,8,11,15,12,13,17
20,18,10,8,11,15,12,13,17
20,15,14,10,8,11,12,13,17
20,18,14,10,8,11,12,13,17
20,14,18,10,8,11,12,13,17
20,14,10,5,8,11,12,13,17
20,15,14,18,10,11,12,13,17
20,21,15,14,10,11,12,13,17
20,18,10,14,15,11,12,13,17
20,18,10,5,8,11,12,13,17
20,14,10,8,7,9,12,13,17
20,15,11,8,7,9,12,13,17
20,18,10,8,7,9,12,13,17
20,14,10,5,7,9,12,13,17
20,18,10,5,8,9,12,13,17
20,14,15,11,8,9,12,13,17
20,18,10,11,8,9,12,13,17
20,14,10,11,8,9,12,13,17
20,21,15,11,8,9,12,13,17
20,15,11,10,8,9,12,13,17
20,15,14,10,8,9,12,13,17
20,18,14,10,8,9,12,13,17
20,14,18,10,8,9,12,13,17
20,14,10,5,8,9,12,13,17
20,18,10,5,2,7,9,13,17
20,14,10,5,2,8,9,12,17
20,18,10,5,3,8,9,12,17
20,14,10,5,3,8,9,12,17
20,15,11,10,5,8,9,12,17
20,15,14,10,5,8,9,12,17
20,18,14,10,5,8,9,12,17
20,14,18,10,5,8,9,12,17
20,18,10,5,7,8,9,12,17
20,14,10,5,7,8,9,12,17
20,15,14,18,10,8,9,12,17
20,21,15,14,10,8,9,12,17
20,14,15,11,10,8,9,12,17
20,21,15,11,10,8,9,12,17
20,18,14,15,11,8,9,12,17
20,21,22,15,11,8,9,12,17
20,15,14,10,11,8,9,12,17
20,18,14,10,11,8,9,12,17
20,14,18,10,11,8,9,12,17
20,18,10,5,2,8,9,12,17
20,14,10,8,2,7,9,12,17
20,15,11,8,2,7,9,12,17
20,18,10,8,2,7,9,12,17
20,14,10,5,2,7,9,12,17
20,18,10,5,3,7,9,12,17
20,14,10,8,3,7,9,12,17
20,15,11,8,3,7,9,12,17
20,18,10,8,3,7,9,12,17
20,14,10,5,3,7,9,12,17
20,18,10,8,5,7,9,12,17
20,15,11,10,5,7,9,12,17
20,15,14,10,5,7,9,12,17
20,18,14,10,5,7,9,12,17
20,14,18,10,5,7,9,12,17
20,14,10,8,5,7,9,12,17
20,15,11,8,5,7,9,12,17
20,18,10,5,8,7,9,12,17
20,14,15,11,8,7,9,12,17
20,18,10,11,8,7,9,12,17
20,14,10,11,8,7,9,12,17
20,21,15,11,8,7,9,12,17
20,15,11,10,8,7,9,12,17
20,15,14,10,8,7,9,12,17
20,18,14,10,8,7,9,12,17
20,14,18,10,8,7,9,12,17
20,14,10,5,8,7,9,12,17
20,18,10,5,2,8,11,12,17
20,21,22,15,14,10,11,12,17
20,21,15,14,18,10,11,12,17
20,14,10,5,2,8,11,12,17
20,18,10,5,3,8,11,12,17
20,14,10,5,3,8,11,12,17
20,15,14,10,5,8,11,12,17
20,18,14,10,5,8,11,12,17
20,14,18,10,5,8,11,12,17
20,18,10,5,7,8,11,12,17
20,14,10,5,7,8,11,12,17
20,15,14,18,10,8,11,12,17
20,21,15,14,10,8,11,12,17
20,18,10,5,7,9,13,12,17
20,14,10,8,7,9,13,12,17
20,15,11,8,7,9,13,12,17
20,18,10,8,7,9,13,12,17
20,14,10,5,7,9,13,12,17
20,18,10,5,8,9,13,12,17
20,14,15,11,8,9,13,12,17
20,18,10,11,8,9,13,12,17
20,14,10,11,8,9,13,12,17
20,21,15,11,8,9,13,12,17
20,15,11,10,8,9,13,12,17
20,15,14,10,8,9,13,12,17
20,18,14,10,8,9,13,12,17
20,14,18,10,8,9,13,12,17
20,14,10,5,8,9,13,12,17
20,18,10,5,8,11,15,12,17
20,18,14,10,8,11,15,12,17
20,14,18,10,8,11,15,12,17
20,14,10,5,8,11,15,12,17
20,18,10,14,15,22,21,12,17
20,18,10,11,15,22,21,12,17
20,14,10,11,15,22,21,12,17
20,18,14,10,11,15,21,12,17
20,14,18,10,11,15,21,12,17
20,14,10,8,11,15,21,12,17
20,18,10,8,11,15,21,12,17
20,18,10,14,15,21,22,12,17
20,18,10,11,15,21,22,12,17
20,14,10,11,15,21,22,12,17
20,18,14,10,11,15,22,12,17
20,14,18,10,11,15,22,12,17
20,14,10,8,11,15,22,12,17
20,18,10,8,11,15,22,12,17
